lsoa_code_2021,lsoa_name,local_authority_code,local_authority_name,burglary_rate_per_1000,share_age_15_24,share_age_25_34,share_age_65_plus,share_owned_mortgage_or_shared,share_social_rented,share_private_rented,share_purpose_built_flat,share_converted_or_shared_household,share_unemployed_16plus,share_no_qualifications,share_level4_plus,share_higher_managerial_professional,imd_income_score_2019,imd_employment_score_2019,imd_education_score_2019,imd_health_score_2019,imd_barriers_score_2019,imd_living_environment_score_2019
E01000428,Bexley 027D,E09000004,Bexley,7.112970711297072,0.100418410041841,0.16788702928870292,0.21338912133891214,0.2108167770419426,0.3211920529801324,0.2682119205298013,0.7880794701986755,0.024282560706401765,0.029993618379068283,0.19820971867007672,0.34846547314578,0.13414634146341464,0.153,0.094,20.885,0.36899999999999994,34.46,17.261
E01000429,Bexley 008B,E09000004,Bexley,8.623744831659774,0.10632014176018902,0.13762551683402244,0.06202008269344359,0.2538569424964937,0.32538569424964936,0.31837307152875177,0.46901408450704224,0.008450704225352112,0.05564648117839607,0.21689683184402925,0.3476848090982941,0.07416462917685411,0.257,0.18700000000000003,30.708,0.498,49.187,18.42
E01000430,Bexley 008C,E09000004,Bexley,4.4943820224719095,0.14069369809477283,0.11773326819736199,0.07767464582315584,0.47801418439716314,0.19858156028368795,0.16028368794326242,0.12233285917496443,0.005689900426742532,0.04671052631578947,0.17871222076215507,0.42509855453350853,0.10340314136125654,0.128,0.081,14.003,-0.594,34.21,8.52
E01000431,Bexley 008D,E09000004,Bexley,7.820299500831946,0.1464226289517471,0.12146422628951747,0.10399334442595674,0.3,0.3395348837209302,0.1697674418604651,0.17209302325581396,0.023255813953488372,0.051762114537444934,0.22002200220022003,0.33223322332233224,0.08543263964950712,0.256,0.161,30.508,0.225,40.702,18.596
E01000433,Bexley 008F,E09000004,Bexley,4.791029561671763,0.14067278287461774,0.13863404689092762,0.09072375127421,0.2524407252440725,0.44630404463040446,0.14365411436541142,0.4489510489510489,0.013986013986013986,0.055283414975507345,0.2575227431770469,0.298110566829951,0.06328233657858136,0.224,0.162,28.709,0.601,36.153,19.367
E01000434,Bexley 008G,E09000004,Bexley,5.037783375314861,0.15554156171284636,0.12783375314861462,0.1026448362720403,0.1916376306620209,0.5958188153310104,0.09407665505226481,0.1782006920415225,0.006920415224913495,0.0473469387755102,0.2553542009884679,0.23311367380560133,0.05151267375306623,0.239,0.18,52.524,0.629,34.138,18.222
E01000435,Bexley 010E,E09000004,Bexley,4.414715719063545,0.12508361204013377,0.13979933110367893,0.13712374581939799,0.2825342465753425,0.3441780821917808,0.1284246575342466,0.3559322033898305,0.0576271186440678,0.049565217391304345,0.22183406113537119,0.2786026200873362,0.08304195804195805,0.205,0.123,32.203,-0.158,41.706,19.646
E01000436,Bexley 011E,E09000004,Bexley,1.5819209039548021,0.11807909604519774,0.09152542372881356,0.21468926553672316,0.4192,0.0208,0.0736,0.00644122383252818,0.001610305958132045,0.0135424091233072,0.17059243397573162,0.27765881513204854,0.16022889842632332,0.037,0.039,13.009,-1.169,13.039,14.9
E01000437,Bexley 007A,E09000004,Bexley,2.4781341107871717,0.13192419825072887,0.11370262390670553,0.15743440233236153,0.42147117296222664,0.06958250497017893,0.09343936381709742,0.005964214711729622,0.011928429423459244,0.03231597845601436,0.19801980198019803,0.24572457245724572,0.11711711711711711,0.089,0.066,19.26,-0.314,20.571,16.685
E01000438,Bexley 007B,E09000004,Bexley,3.9053254437869818,0.12071005917159763,0.1301775147928994,0.1378698224852071,0.423841059602649,0.06622516556291391,0.16556291390728478,0.03150912106135987,0.03316749585406302,0.03813229571984436,0.1750788643533123,0.2752365930599369,0.09811616954474098,0.09,0.056,23.391,-0.719,20.997,25.78
E01000439,Bexley 007C,E09000004,Bexley,5.890603085553997,0.12692847124824685,0.12692847124824685,0.13253856942496495,0.3391812865497076,0.15204678362573099,0.22807017543859648,0.05436893203883495,0.027184466019417475,0.048357664233576646,0.20730593607305936,0.2420091324200913,0.08127853881278539,0.157,0.11600000000000002,28.584,-0.385,20.007,28.788
E01000440,Bexley 007D,E09000004,Bexley,1.8772563176895307,0.11985559566787003,0.10252707581227437,0.23249097472924188,0.39105058365758755,0.017509727626459144,0.06614785992217899,0.0019455252918287938,0.0019455252918287938,0.022108843537414966,0.19711129991503823,0.27102803738317754,0.13959390862944163,0.037,0.046,20.482,-1.398,16.176,17.621
E01000441,Bexley 007E,E09000004,Bexley,4.124860646599777,0.12876254180602006,0.12430323299888517,0.1064659977703456,0.28263988522238165,0.35581061692969873,0.1563845050215208,0.3290414878397711,0.020028612303290415,0.04905660377358491,0.2234762979683973,0.2633559066967645,0.09186746987951808,0.215,0.136,31.82,0.22699999999999998,25.151,16.815
E01000442,Bexley 006E,E09000004,Bexley,3.2315978456014367,0.11190903650508677,0.11490125673249552,0.1879114302812687,0.3886255924170616,0.07898894154818326,0.08056872037914692,0.07484076433121019,0.0031847133757961785,0.03008070432868672,0.191800878477306,0.2554904831625183,0.12445095168374817,0.09299999999999999,0.078,22.117,-0.759,21.88,17.986
E01000443,Bexley 024B,E09000004,Bexley,3.0257186081694405,0.11422087745839637,0.11875945537065052,0.1550680786686838,0.38953488372093026,0.18023255813953487,0.09108527131782945,0.08754863813229571,0.0019455252918287938,0.021883920076117985,0.192197906755471,0.27783063748810655,0.14666666666666667,0.1,0.1,17.594,-0.033,26.371999999999996,23.621
E01000444,Bexley 023B,E09000004,Bexley,4.374240583232078,0.09781287970838397,0.08383961117861483,0.2509113001215067,0.38924050632911394,0.015822784810126583,0.08702531645569621,0.02843601895734597,0.030015797788309637,0.020512820512820513,0.12646198830409358,0.3618421052631579,0.21653255303584493,0.029,0.043,5.754,-1.493,26.486,14.944
E01000445,Bexley 024C,E09000004,Bexley,3.2490974729241877,0.09386281588447654,0.10048134777376655,0.23044524669073405,0.39285714285714285,0.005952380952380952,0.10267857142857142,0.05192878338278932,0.004451038575667656,0.016188373804267846,0.1556047197640118,0.30383480825958703,0.18938835666912307,0.032,0.031,11.348,-1.253,22.305000000000003,12.192000000000002
E01000446,Bexley 024D,E09000004,Bexley,3.3134526176275676,0.10205434062292909,0.14910536779324055,0.16235917826375082,0.5295109612141653,0.01517706576728499,0.09612141652613827,0.015050167224080268,0.008361204013377926,0.018852459016393444,0.11967213114754098,0.29180327868852457,0.14016393442622951,0.037,0.035,12.405000000000001,-0.71,15.506,18.44
E01000447,Bexley 023C,E09000004,Bexley,6.840224604389995,0.09239407861153649,0.1807044410413476,0.14548238897396631,0.3720136518771331,0.09897610921501707,0.26393629124004553,0.26621160409556316,0.07622298065984073,0.027146464646464648,0.13573232323232323,0.38762626262626265,0.20694006309148266,0.071,0.047,6.153,-0.7270000000000001,19.879,23.184
E01000448,Bexley 023D,E09000004,Bexley,4.138950480413895,0.1271249076127125,0.07908351810790835,0.23725055432372505,0.4260355029585799,0.007889546351084813,0.047337278106508875,0.01764705882352941,0.0,0.00625,0.13261648745519714,0.3557347670250896,0.22202327663384064,0.026,0.028000000000000004,3.8829999999999996,-1.029,13.281999999999998,11.678
E01000449,Bexley 023E,E09000004,Bexley,1.9206145966709347,0.09346991037131883,0.0998719590268886,0.26696542893725994,0.3654743390357698,0.03110419906687403,0.09486780715396578,0.19875776397515527,0.029503105590062112,0.021488871834228703,0.13801079414032383,0.39244410177332306,0.23805855161787365,0.028,0.034,4.298,-0.824,15.362999999999998,13.958999999999998
E01000450,Bexley 009E,E09000004,Bexley,3.7756801776790674,0.13381454747362576,0.110494169905608,0.12826207662409772,0.42113564668769715,0.20662460567823343,0.08832807570977919,0.13449367088607594,0.023734177215189875,0.035175879396984924,0.17060931899641577,0.28745519713261647,0.11422413793103449,0.12300000000000001,0.103,19.042,-0.456,25.716,15.171
E01000451,Bexley 009F,E09000004,Bexley,2.178899082568807,0.11009174311926606,0.13876146788990826,0.15538990825688073,0.511326860841424,0.014563106796116505,0.08090614886731391,0.017628205128205128,0.0,0.035236081747709654,0.18220338983050846,0.2846045197740113,0.12552891396332863,0.043,0.038,17.165,-0.978,18.542,20.03
E01000452,Bexley 009G,E09000004,Bexley,1.6985138004246283,0.1224345364472753,0.13234253361641896,0.15711252653927812,0.5364372469635628,0.01417004048582996,0.06072874493927125,0.016293279022403257,0.006109979633401222,0.025996533795493933,0.15557476231633535,0.2904062229904927,0.14038128249566725,0.055999999999999994,0.042,14.166,-0.962,15.224000000000002,20.561
E01000453,Bexley 013B,E09000004,Bexley,2.3097826086956523,0.11956521739130435,0.12296195652173914,0.16032608695652173,0.50682261208577,0.003898635477582846,0.09746588693957114,0.03088803088803089,0.0019305019305019305,0.027049873203719356,0.15656565656565657,0.3106060606060606,0.15851602023608768,0.05199999999999999,0.041,19.152,-1.101,14.788,20.351
E01000454,Bexley 013C,E09000004,Bexley,3.194103194103194,0.10995085995085994,0.13574938574938575,0.16093366093366093,0.37936507936507935,0.19365079365079366,0.10952380952380952,0.1751592356687898,0.014331210191082803,0.03695324283559578,0.1975775927327782,0.3020439061317184,0.11027190332326284,0.116,0.09,23.051,-0.291,22.405,22.02
E01000455,Bexley 013D,E09000004,Bexley,2.011173184357542,0.12625698324022347,0.09776536312849161,0.1564245810055866,0.4483870967741935,0.01129032258064516,0.13225806451612904,0.00967741935483871,0.024193548387096774,0.03067484662576687,0.1806981519507187,0.3073237508555784,0.12253233492171545,0.049,0.043,15.974,-0.887,16.22,20.012
E01000456,Bexley 013E,E09000004,Bexley,2.385964912280702,0.11228070175438597,0.11368421052631579,0.16350877192982455,0.48333333333333334,0.004166666666666667,0.08125,0.008281573498964804,0.002070393374741201,0.03618711385701677,0.15766164747564215,0.312666076173605,0.13197519929140833,0.039,0.041,12.419,-1.267,16.809,18.498
E01000457,Bexley 026D,E09000004,Bexley,7.6286764705882355,0.15900735294117646,0.18566176470588236,0.16957720588235295,0.28326612903225806,0.05443548387096774,0.4032258064516129,0.49291497975708504,0.08198380566801619,0.0255573681348559,0.14940021810250817,0.3691384950926936,0.1458219552157291,0.081,0.049,13.122,-0.47,24.27,19.804
E01000458,Bexley 027E,E09000004,Bexley,2.065848934796643,0.11103938024531956,0.08521626856036152,0.2788896061975468,0.2988338192419825,0.08163265306122448,0.10349854227405247,0.33382137628111275,0.021961932650073207,0.026113671274961597,0.14969135802469136,0.3626543209876543,0.20801232665639446,0.04599999999999999,0.032,4.795,-0.809,23.137,11.176
E01000459,Bexley 027F,E09000004,Bexley,4.499196572040707,0.11730048205677558,0.13497589716122121,0.2388859132297804,0.2519774011299435,0.16045197740112993,0.21694915254237288,0.5130237825594564,0.06908267270668177,0.029803424223208624,0.1863550221099179,0.33543903979785217,0.16929879974731524,0.121,0.077,10.295000000000002,-0.455,23.98,13.645
E01000460,Bexley 022E,E09000004,Bexley,2.5437201907790143,0.07313195548489666,0.09697933227344992,0.2178060413354531,0.38762886597938145,0.018556701030927835,0.09484536082474226,0.041407867494824016,0.07246376811594203,0.011684518013631937,0.10164569215876089,0.41239109390125844,0.2609117361784675,0.034,0.031,8.071,-1.412,24.722,8.031
E01000461,Bexley 024E,E09000004,Bexley,2.565668906536347,0.12889431887599268,0.1062919975565058,0.1918142944410507,0.4746059544658494,0.0070052539404553416,0.0647985989492119,0.005244755244755245,0.006993006993006993,0.01733232856066315,0.13423831070889894,0.3416289592760181,0.1986455981941309,0.037,0.035,8.647,-1.5059999999999998,27.514,13.09
E01000462,Bexley 026E,E09000004,Bexley,4.284323271665044,0.18111002921129504,0.15384615384615385,0.1976630963972736,0.27771156138259834,0.11799761620977355,0.3253873659117998,0.458133971291866,0.041866028708133975,0.030130756111426946,0.16020524515393386,0.3204104903078677,0.1543700340522134,0.101,0.06,13.872,-0.471,23.096,32.556
E01000463,Bexley 025E,E09000004,Bexley,3.4948371723590155,0.11119936457505956,0.12231930103256553,0.17077045274027006,0.5262008733624454,0.015283842794759825,0.06331877729257641,0.00663716814159292,0.0,0.0248015873015873,0.11352418558736427,0.32477788746298125,0.18613861386138614,0.035,0.035,9.061,-0.8029999999999999,15.812000000000001,16.249
E01000464,Bexley 002D,E09000004,Bexley,2.113606340819022,0.14927344782034346,0.10501981505944517,0.11822985468956407,0.16544117647058823,0.4944852941176471,0.18382352941176472,0.38517179023508136,0.0054249547920434,0.044801352493660185,0.22715842414082146,0.36211232187761944,0.06751054852320675,0.215,0.117,18.513,-0.185,35.396,11.461
E01000465,Bexley 002E,E09000004,Bexley,2.862254025044723,0.11031604054859868,0.13416815742397137,0.11568276684555755,0.1232876712328767,0.6561643835616439,0.12465753424657534,0.6213991769547325,0.0027434842249657062,0.051737451737451735,0.21981424148606812,0.32972136222910214,0.053488372093023255,0.22500000000000003,0.137,26.542,0.065,35.338,10.066999999999998
E01000466,Bexley 001A,E09000004,Bexley,5.370694687682428,0.13251605370694688,0.14010507880910683,0.09982486865148861,0.16333333333333333,0.5533333333333333,0.14833333333333334,0.4866666666666667,0.01,0.047802621434078645,0.19876256767208042,0.3990719257540603,0.06816421378776143,0.18300000000000002,0.115,18.835,-0.319,36.332,9.394
E01000467,Bexley 001B,E09000004,Bexley,3.6838978015448607,0.11824123588829472,0.12061794414735591,0.10160427807486631,0.28378378378378377,0.28716216216216217,0.2652027027027027,0.3248730964467005,0.011844331641285956,0.05868358445678033,0.20349761526232116,0.3481717011128776,0.08788598574821853,0.157,0.084,14.140000000000002,-0.484,31.952,14.221
E01000468,Bexley 001C,E09000004,Bexley,3.3276740237691005,0.1497453310696095,0.11239388794567062,0.046859083191850594,0.3642105263157895,0.1863157894736842,0.34,0.21063829787234042,0.011702127659574468,0.05430081691494474,0.13788167938931298,0.44656488549618323,0.08476190476190476,0.158,0.074,5.808,-0.559,50.582,9.245
E01000469,Bexley 001D,E09000004,Bexley,3.555045871559633,0.10837155963302753,0.13990825688073394,0.08314220183486239,0.3338557993730408,0.19435736677115986,0.29780564263322884,0.25705329153605017,0.018808777429467086,0.049268668206312545,0.1637065637065637,0.4115830115830116,0.08043310131477185,0.143,0.08600000000000001,10.345,-0.269,35.858,13.773000000000001
E01000470,Bexley 002F,E09000004,Bexley,7.32824427480916,0.13358778625954199,0.13129770992366413,0.09694656488549619,0.06476190476190476,0.7123809523809523,0.13714285714285715,0.7272727272727273,0.015151515151515152,0.059498956158663886,0.22406639004149378,0.30186721991701243,0.049586776859504134,0.241,0.176,26.159,0.069,45.243,12.145
E01000471,Brent 026A,E09000005,Brent,1.4043300175541251,0.12463428905792862,0.18373317729666472,0.12053832650672908,0.3170731707317073,0.10365853658536585,0.2784552845528455,0.038539553752535496,0.012170385395537525,0.05085910652920962,0.27785419532324623,0.30261348005502064,0.07729468599033816,0.097,0.07,22.598,-0.464,49.84,24.381999999999998
E01000472,Brent 029A,E09000005,Brent,4.732254047322541,0.1050228310502283,0.21336654213366543,0.0676629306766293,0.30120481927710846,0.12814895947426067,0.44687842278203727,0.8013100436681223,0.03275109170305677,0.045068928950159064,0.20053475935828877,0.42406417112299466,0.12185996793158739,0.143,0.055,12.33,-0.718,48.046,41.409
E01000473,Brent 029B,E09000005,Brent,4.57733480989295,0.17829457364341086,0.16685123661867848,0.08600959763750461,0.20838627700127066,0.22744599745870395,0.3900889453621347,0.5530012771392082,0.05236270753512133,0.04001819008640291,0.3686131386861314,0.2664233576642336,0.06030150753768844,0.145,0.085,27.046,-0.747,46.265,29.839999999999996
E01000474,Brent 026B,E09000005,Brent,1.1433597185576079,0.1547933157431838,0.18425681618293754,0.10290237467018469,0.31861804222648754,0.16122840690978887,0.2591170825335892,0.1599229287090559,0.06936416184971098,0.027882037533512063,0.35284640171858217,0.24274973147153597,0.05040214477211796,0.12099999999999998,0.076,28.272,-0.819,46.983,20.327
E01000475,Brent 029C,E09000005,Brent,3.750586029067042,0.12236286919831224,0.17112048757618378,0.1045475855602438,0.24149108589951376,0.14748784440842788,0.353322528363047,0.3727714748784441,0.04051863857374392,0.041031652989449004,0.27336860670194,0.31628453850676075,0.07565982404692081,0.12399999999999999,0.068,13.258,-0.91,53.276,23.986
E01000476,Brent 026C,E09000005,Brent,3.823395539371871,0.13837050523441055,0.20345926263086025,0.14519799726900318,0.24820143884892087,0.09172661870503597,0.3057553956834532,0.11231884057971014,0.03985507246376811,0.02850877192982456,0.3551912568306011,0.26612021857923496,0.04926108374384237,0.098,0.058,28.684,-1.101,38.157,29.631999999999998
E01000477,Brent 026D,E09000005,Brent,6.413502109704641,0.13924050632911392,0.16455696202531644,0.08143459915611814,0.28360413589364847,0.09601181683899557,0.4549483013293944,0.38291605301914583,0.20029455081001474,0.029866666666666666,0.3634912187333688,0.23150612027674294,0.04992033988316516,0.11,0.061000000000000006,30.81,-0.982,52.686,29.429000000000002
E01000478,Brent 029D,E09000005,Brent,4.36161776367962,0.12410785091197463,0.19191118160190326,0.10943695479777954,0.23595505617977527,0.1544943820224719,0.37640449438202245,0.36235955056179775,0.04915730337078652,0.03587443946188341,0.31996037642397224,0.3174839029222387,0.07859614434008898,0.134,0.064,21.904,-1.069,45.058,38.056999999999995
E01000479,Brent 009A,E09000005,Brent,4.553215708594195,0.12749003984063745,0.13659647125782584,0.1815594763801935,0.32289628180039137,0.01761252446183953,0.22896281800391388,0.06627680311890838,0.03508771929824561,0.03564084989718986,0.19201651754989676,0.4686854783207158,0.17626886145404663,0.106,0.07,7.353999999999999,-1.14,34.914,24.661
E01000480,Brent 006A,E09000005,Brent,4.6044864226682405,0.13636363636363635,0.15820543093270367,0.15584415584415584,0.3116370808678501,0.023668639053254437,0.2781065088757396,0.09055118110236221,0.02952755905511811,0.03184713375796178,0.17555081734186212,0.5145700071073206,0.18745545260156807,0.072,0.045,3.875,-1.037,29.622,24.978
E01000481,Brent 009B,E09000005,Brent,4.782342121397916,0.12385039852851011,0.15634580012262417,0.10974862047823421,0.1824212271973466,0.2222222222222222,0.3996683250414594,0.7152317880794702,0.016556291390728478,0.052050473186119876,0.1861198738170347,0.444006309148265,0.1324345757335448,0.169,0.117,6.912,-0.519,54.349,30.802
E01000483,Brent 009D,E09000005,Brent,6.462035541195477,0.15078082929456113,0.15078082929456113,0.09639203015616586,0.13960546282245828,0.38543247344461307,0.34142640364188165,0.6702127659574468,0.057750759878419454,0.04828551434569629,0.24508426966292135,0.32162921348314605,0.05820476858345021,0.233,0.144,21.164,-0.053,45.991,24.973
E01000484,Brent 006B,E09000005,Brent,3.520726859738785,0.1635434412265758,0.14423622941510506,0.10164679159568427,0.11056910569105691,0.624390243902439,0.17398373983739837,0.36644951140065146,0.016286644951140065,0.057284299858557285,0.2443502824858757,0.3227401129943503,0.07052186177715092,0.264,0.178,22.619,-0.18800000000000003,56.541,28.134
E01000485,Brent 006C,E09000005,Brent,3.115264797507788,0.11214953271028037,0.1221183800623053,0.22741433021806853,0.2026266416510319,0.22889305816135083,0.3527204502814259,0.4266917293233083,0.03383458646616541,0.02914798206278027,0.27518796992481204,0.3699248120300752,0.10316265060240964,0.205,0.1,17.394,0.589,45.94,15.022
E01000486,Brent 006D,E09000005,Brent,4.007071302298174,0.13258691809074838,0.154979375368297,0.16205067766647024,0.3423076923076923,0.021153846153846155,0.28076923076923077,0.03275529865125241,0.036608863198458574,0.03749098774333093,0.19088937093275488,0.4837310195227766,0.17583212735166426,0.08600000000000001,0.05700000000000001,7.505,-1.159,40.99399999999999,18.492
E01000487,Brent 006E,E09000005,Brent,4.637096774193548,0.1280241935483871,0.15171370967741934,0.1743951612903226,0.1939655172413793,0.15660919540229884,0.42528735632183906,0.45988538681948427,0.09025787965616046,0.029030265596046944,0.22352216748768472,0.41379310344827586,0.11616472034419176,0.123,0.068,7.192,-0.7819999999999999,40.432,21.233
E01000488,Brent 022A,E09000005,Brent,3.5387431360585726,0.16168395363026236,0.1970713849908481,0.09701037217815742,0.19891500904159132,0.19349005424954793,0.40687160940325495,0.3802559414990859,0.23948811700182815,0.03865791393143691,0.1661807580174927,0.42857142857142855,0.13211678832116788,0.134,0.08099999999999999,14.776,-0.517,44.202,26.912
E01000489,Brent 030A,E09000005,Brent,8.695652173913043,0.11710144927536231,0.16405797101449276,0.17797101449275363,0.26676384839650147,0.22886297376093295,0.2915451895043732,0.42877906976744184,0.20494186046511628,0.038700760193503804,0.13444213444213443,0.4941094941094941,0.17277125086385625,0.173,0.081,5.677999999999999,-0.207,32.497,27.71
E01000490,Brent 023A,E09000005,Brent,11.957134799774394,0.10603496897913142,0.24647490129723632,0.077834179357022,0.15593220338983052,0.20225988700564973,0.5209039548022599,0.4696629213483146,0.47191011235955055,0.06018518518518518,0.15557020435069216,0.5675675675675675,0.21635883905013192,0.13,0.083,10.234000000000002,-0.308,41.181,29.383
E01000491,Brent 030B,E09000005,Brent,14.68599033816425,0.12270531400966184,0.19420289855072465,0.1072463768115942,0.23522595596755505,0.2398609501738123,0.320973348783314,0.5729166666666666,0.16666666666666666,0.05516431924882629,0.1449530516431925,0.5498826291079812,0.2129032258064516,0.133,0.089,9.526,-0.438,39.773,22.605
E01000492,Brent 030C,E09000005,Brent,6.161137440758293,0.09399684044233807,0.13191153238546605,0.16192733017377567,0.3722466960352423,0.11013215859030837,0.19823788546255505,0.09977827050997783,0.23503325942350334,0.043859649122807015,0.1442495126705653,0.5214424951267057,0.18101761252446183,0.085,0.055,2.874,-0.789,29.816,28.893
E01000493,Brent 030D,E09000005,Brent,6.0188087774294665,0.09592476489028214,0.13981191222570533,0.16614420062695925,0.328042328042328,0.0582010582010582,0.2239858906525573,0.04424778761061947,0.21061946902654868,0.046671767406273906,0.16666666666666666,0.5,0.20583717357910905,0.08299999999999999,0.058,3.4409999999999994,-0.839,26.481,29.578
E01000494,Brent 023B,E09000005,Brent,6.218202374222725,0.11362351611079706,0.18711136235161108,0.17297908422837763,0.1815680880330124,0.17744154057771663,0.4511691884456671,0.6164574616457462,0.19525801952580196,0.03324287652645862,0.2050067658998647,0.503382949932341,0.1864406779661017,0.142,0.071,4.003,-0.257,41.96300000000001,21.981000000000005
E01000495,Brent 023C,E09000005,Brent,10.998735777496838,0.10998735777496839,0.22313527180783818,0.13969658659924147,0.1683673469387755,0.3852040816326531,0.34438775510204084,0.65,0.28717948717948716,0.04426705370101597,0.1834795321637427,0.5153508771929824,0.16788856304985336,0.213,0.12300000000000001,9.041,0.31999999999999995,45.352,24.258
E01000497,Brent 011A,E09000005,Brent,7.996146435452794,0.1233140655105973,0.17148362235067438,0.157514450867052,0.16740088105726872,0.2393538913362702,0.3010279001468429,0.2832116788321168,0.11094890510948906,0.046420581655480984,0.24313725490196078,0.3574229691876751,0.08109619686800895,0.161,0.106,13.47,-0.353,38.841,20.737
E01000498,Brent 010B,E09000005,Brent,7.109004739336492,0.14514218009478674,0.13151658767772512,0.12026066350710901,0.14960629921259844,0.1594488188976378,0.36023622047244097,0.15444015444015444,0.07335907335907337,0.04344391785150079,0.3333333333333333,0.2454473475851148,0.05242255758538523,0.187,0.11200000000000002,32.814,-0.357,46.349,30.555000000000003
E01000499,Brent 011B,E09000005,Brent,10.353935552033809,0.16376122556788167,0.17538298996302165,0.08821975699947174,0.16151202749140894,0.1718213058419244,0.4518900343642612,0.39070567986230637,0.0378657487091222,0.06509695290858726,0.26675881133379403,0.3510711817553559,0.07053941908713693,0.188,0.095,24.338,-0.377,41.651999999999994,27.800000000000004
E01000501,Brent 011C,E09000005,Brent,2.765432098765432,0.16296296296296298,0.1451851851851852,0.10024691358024691,0.1690885072655218,0.4108322324966975,0.28269484808454426,0.7067371202113606,0.0607661822985469,0.05548469387755102,0.2108626198083067,0.3354632587859425,0.07751441383728379,0.255,0.159,16.423,-0.118,48.748,21.398
E01000502,Brent 011D,E09000005,Brent,6.937033084311633,0.11152614727854857,0.14887940234791888,0.10352187833511206,0.26443768996960487,0.2006079027355623,0.31155015197568386,0.4072948328267477,0.16261398176291794,0.059248554913294796,0.2132564841498559,0.3796829971181556,0.10265613783201723,0.221,0.123,12.641,-0.496,41.031,21.734
E01000503,Brent 011E,E09000005,Brent,6.399235912129894,0.11700095510983763,0.15138490926456544,0.14183381088825214,0.17525773195876287,0.23582474226804123,0.3247422680412371,0.3281853281853282,0.055341055341055344,0.04144144144144144,0.22448979591836735,0.4027611044417767,0.09640718562874251,0.166,0.129,14.319,-0.478,44.218,24.95
E01000504,Brent 018A,E09000005,Brent,5.980066445182725,0.11904761904761904,0.1805094130675526,0.11351052048726468,0.26420454545454547,0.24005681818181818,0.3224431818181818,0.24142857142857144,0.4114285714285714,0.04771784232365145,0.14948096885813147,0.5321799307958478,0.21176470588235294,0.12,0.094,8.118,-0.164,39.522,26.783
E01000505,Brent 018B,E09000005,Brent,5.601907032181168,0.1263408820023838,0.19427890345649582,0.13825983313468415,0.16083916083916083,0.3356643356643357,0.229020979020979,0.30594405594405594,0.07517482517482517,0.06296296296296296,0.19479553903345725,0.42825278810408923,0.11612426035502958,0.135,0.081,10.765,-0.756,42.184,20.222
E01000506,Brent 014A,E09000005,Brent,6.650544135429262,0.12636033857315598,0.17049576783555018,0.0761789600967352,0.11729323308270677,0.2962406015037594,0.45714285714285713,0.43898809523809523,0.29464285714285715,0.05178979436405179,0.2473444613050076,0.3497723823975721,0.07018867924528302,0.186,0.108,24.496,-0.228,43.755,39.711
E01000507,Brent 018C,E09000005,Brent,5.311920938851142,0.12168004941321804,0.15565163681284744,0.15935762816553428,0.19767441860465115,0.16085271317829458,0.31007751937984496,0.10810810810810811,0.10617760617760617,0.049475262368815595,0.18154538634658665,0.4561140285071268,0.14823175319789314,0.148,0.088,10.174,-0.7480000000000001,41.377,20.392
E01000508,Brent 025A,E09000005,Brent,5.065234075211051,0.14121258633921718,0.11550268610897928,0.09324635456638526,0.1653179190751445,0.41040462427745666,0.31213872832369943,0.440324449594438,0.11355735805330243,0.048298572996706916,0.252442996742671,0.3007600434310532,0.06100217864923747,0.24499999999999997,0.174,30.341999999999995,-0.275,45.936,29.572
E01000509,Brent 014B,E09000005,Brent,12.002791346824841,0.1360781577110956,0.15073272854152128,0.13817166782972784,0.16114790286975716,0.0684326710816777,0.4194260485651214,0.059602649006622516,0.15894039735099338,0.0684931506849315,0.2972508591065292,0.2920962199312715,0.06196213425129088,0.171,0.11199999999999999,29.7,-0.265,41.197,33.741
E01000510,Brent 014C,E09000005,Brent,11.15727002967359,0.13293768545994064,0.17863501483679525,0.13412462908011868,0.13588850174216027,0.08536585365853659,0.578397212543554,0.2668977469670711,0.1369150779896014,0.04611837048424289,0.29204892966360857,0.32339449541284404,0.07257448433919023,0.17,0.09199999999999998,19.895,-0.8269999999999998,42.445,34.818
E01000511,Brent 014D,E09000005,Brent,6.094808126410836,0.1489841986455982,0.13769751693002258,0.11681715575620767,0.20320855614973263,0.10873440285204991,0.45276292335115864,0.37076648841354726,0.15508021390374332,0.04538690476190476,0.25523952095808383,0.3570359281437126,0.10194902548725637,0.15999999999999998,0.099,16.599,-0.148,43.82800000000001,40.547
E01000512,Brent 018D,E09000005,Brent,4.837758112094395,0.16047197640117994,0.14513274336283186,0.13274336283185842,0.21658986175115208,0.0890937019969278,0.37480798771121354,0.2021604938271605,0.13117283950617284,0.0511000709723208,0.16323633782824698,0.4627395315826828,0.1483321504613201,0.105,0.056,5.32,-0.6420000000000001,38.41199999999999,37.022
E01000513,Brent 002A,E09000005,Brent,2.8828828828828827,0.14714714714714713,0.12132132132132133,0.15855855855855855,0.3361884368308351,0.05353319057815846,0.2676659528907923,0.042826552462526764,0.017130620985010708,0.03635014836795252,0.23809523809523808,0.3575091575091575,0.10874357090374724,0.099,0.041,16.48,-0.798,33.44,31.8
E01000514,Brent 002B,E09000005,Brent,3.6989795918367343,0.15051020408163265,0.14987244897959184,0.11415816326530612,0.3259109311740891,0.0465587044534413,0.3259109311740891,0.22782258064516128,0.125,0.04015748031496063,0.1943127962085308,0.3767772511848341,0.09105304829770387,0.083,0.048,8.404,-0.832,39.568,25.026999999999997
